No.,entity,BAU Name lang,BAU Adresse 2 lang,Country/Region Code,City,Post Code
1344783,Calypto,Brackel System OHG,Gerichtskasse Düsseldorf,D,Düsseldorf,40213
1346211,Calypto,Arnsberg Holding Verwaltungs GmbH,Jochen Große Baulaser- &,D,Wegberg,41844
1346212,Calypto,Wesel Park Bau GmbH,GVG Industrie-Bodenbau,D,Rastede,26180
1347289,Calypto,Emden Wirtschaft Technik GmbH,Groob-Elektro GmbH & Co. KG,D,Hückelhoven,41836
1352340,Calypto,Velde Engineering Bau GmbH,H. J. Himmels Druck,D,Heinsberg,52525
1358851,Calypto,Viersen Park GbR,HelfRecht Unternehmerische,D,Bad Alexandersbad,95680
1358855,Calypto,Ebert Recycling Verwaltungs GmbH,Dietmar Hages,,Erkelenz,41812
1359815,Calypto,Gerber System Technik GmbH,Stadt Heinsberg,D,Heinsberg,52525
1362259,Calypto,Moers Park GbR,Heinsberger Grundbau GmbH,D,Heinsberg,52525
1362260,Calypto,Jäger Partner KG,Jürgen Hohnen GmbH,D,Heinsberg,52525
1366035,Calypto,Kreis Energy Holding GmbH,Heico Küchen,,Geilenkirchen,52511
1366036,Calypto,Langer Haus Service GmbH,Metallbau Norbert Hülser GmbH,D,Alsdorf,52477
1366038,Calypto,Aachen Smart Bau GmbH,Heuter Sonnenschutz e. K.,DE,Gangelt,52538
1366041,Calypto,Merker Recycling SE,Prof. Dr.-Ing. Felix Hausmann,,Aachen,52076
1366107,Calypto,Neuer Management GmbH,Hartmann technologies GmbH,D,Berlin,13086
1367315,Calypto,Kreis Verwaltung Bau GmbH,Anton Höttges,,Schwalmtal,41366
1376730,Calypto,Hamm Construction Technik GmbH,HLD-Technik GmbH,,Steinheim,89555
1382762,Calypto,Ulmen Werk GmbH,hmpartner,,Sonsbeck,47665
1385896,Calypto,Junker Werk GmbH,Heinsberger Weinhaus,DE,Heinsberg,52525
1389145,Calypto,Hückelhoven Facility Holding GmbH,Heyer Aerotech GmbH,,Waldfrieden-Schweizertal,56132
1389287,Calypto,Bergmann Estate Service GmbH,HyGes Ges. für Hygieneberatung,D,Mönchengladbach,41169
1389288,Calypto,Rheine Logistik GmbH & Co. KG,Betriebsärztlicher Dienst,D,Heinsberg,52525
1389289,Calypto,Iserlohn Property Holding GmbH,Heselhaus Schmiedeeisen GmbH,,Südlohn,46354
1389703,Calypto,Arnsberg Engineering KG,Andreas Horsky,,Aachen,52066
1396628,Calypto,Jäger Verwaltung GbR,Haas Straßenreinigung,D,Stolberg,52222
1396689,Calypto,Neuer Facility GbR,Hermanns Estriche GmbH,D,Krefeld,47809
1396706,Calypto,Wesel Property Service GmbH,A. Hanbücken + Sohn,D,Aachen,52078
1397144,Calypto,Wenger Plan GmbH,Tischlerei Christoph Heffels,DE,Heinsberg,52525
1397413,Calypto,Olfen Immobilien Holding GmbH,Gebäudereinigung Haliti,,Mönchengladbach,41061
1403068,Calypto,Aachen Projekt AG,Gebr. Käufer GmbH,D,Hückeswagen,42499
1404183,Calypto,Wesel Estate Service GmbH,Krichel GmbH,D,Hückelhoven,41836
1404311,Calypto,Torf Werk Holding GmbH,Gebr. Kutsch GmbH & Co. KG,D,Stolberg,52222
1409465,Calypto,Merker System GmbH & Co. KG,K & S GmbH,D,Dinslaken,46539
1412757,Calypto,Hallberg Green GmbH & Co. KG,Manfred Kalwa,,Sankt Augustin,53757
1412837,Calypto,Falkenau Wirtschaft GbR,KONE GmbH,D,Köln,50858
1413078,Calypto,Langer Consulting GbR,Theod. Mahr Söhne GmbH,D,Aachen,52068
1413079,Calypto,Grund Materials Bau GmbH,K-PLUS Garagen- und,DE,Lünen,44536
1414977,Calypto,Quast Facility Service GmbH,Boris Kronenberg,,Geilenkirchen,52511
1414997,Calypto,Altenberg Energy Holding GmbH,Michael Klang,,Viersen,41751
1422549,Calypto,Wald Facility OHG,Kipp & Grünhoff,DE,Leverkusen,51373
1422550,Calypto,Paderborn Projekt GbR,Sandra Krüppel Grafik Design,D,Heinsberg,52525
1422636,Calypto,Dreher Management GbR,Thomas Kind GmbH,D,Gummersbach,51643
1423233,Calypto,Ufer Wirtschaft Technik GmbH,Karl Günther GmbH & Co.,,Glatten,72293
1423236,Calypto,Hamm Bau OHG,Krings Bau & Wohndesign GmbH,D,Gangelt-Langbroich,52538
1423238,Calypto,Hamm Capital KG,Kossin + Vismann Beratende,D,Coesfeld,48653
1424469,Calypto,Kleve Invest AG,Walter Labb GmbH,,Mönchengladbach,41238
1426112,Calypto,Emden Holding Technik GmbH,Lambertz & Zöll,D,Nettersheim,53947
1426119,Calypto,Wesel Solutions SE,Landgericht Köln,DE,Köln,50939
1426319,Calypto,Moers Energy GmbH,DIE LUFTBILD AG,D,Aachen,52076
1439933,Calypto,Kreis Recycling Technik GmbH,Mentor - die Leselernhelfer,,Erkelenz,41812
1440637,Calypto,Kleve Estate GmbH,Fernao Magellan GmbH,D,Köln,51147
1440656,Calypto,Mauer Park Technik GmbH,Rudolf Müller GmbH & Co. KG,D,Köln,50933
1445781,Calypto,Emden Construction Verwaltungs GmbH,Metallbau Müller GmbH,D,Mündersbach,56271
1446640,Calypto,Altenberg Construction Holding GmbH,Mobau Baubedarf Handelsges.,D,Geilenkirchen,52511
1449126,Calypto,Hammel Estate SE,mateco GmbH,D,Köln,50996
1458692,Calypto,Gelsen Partner Holding GmbH,Christoph Naber Mailorder,D,Ahaus,48683
1463976,Calypto,Nordmann Tech Holding GmbH,Niveau Fenster Westerburg GmbH,,Westerburg,56457
1463977,Calypto,Zülpich Invest SE,Novoferm GmbH,D,Erkelenz,41812
1463984,Calypto,Lemgo Recycling Verwaltungs GmbH,Neusser Zeitungsverlag GmbH,D,Neuss,41464
1463985,Calypto,Ochsner Engineering GbR,Ingenieurgesellschaft,D,Aachen,52064
1465287,Calypto,Bremer Plan AG,Neuber Brandschutz GmbH,D,Hückelhoven,41836
1465550,Calypto,Imfeld Property Holding GmbH,Autohaus Nitsche GmbH,DE,Heinsberg,52525
1467977,Calypto,Junker Consulting GbR,nesseler bau gmbh,D,Aachen,52076
1473164,Calypto,Flur Partner Bau GmbH,Nerger + Schilling GmbH,,Leverkusen,51375
1473182,Calypto,Bremer Green KG,openSecure GbR,D,Aachen,52062
1473188,Calypto,Dachstein Green GmbH,Oellers-Immex Proudktions und,D,Aldenhoven,52457
1474554,Calypto,Imfeld Park Verwaltungs GmbH,orange bauwerk gmbh,,Berlin,10997
1474555,Calypto,Wald Construction GmbH & Co. KG,Planergruppe GmbH Oberhausen,DE,Essen,45128
1474556,Calypto,Reuter Haus Bau GmbH,Ohlenforst GmbH & Co. KG,D,Geilenkirchen,52511
1474793,Calypto,Ebert Green GbR,OK! Security GmbH,D,Übach-Palenberg,52531
1479437,Calypto,Wenger Zentrum Technik GmbH,OPK Elektro GmbH,,Köln,50769
1480903,Calypto,Siegen Property GbR,Thorsten Pieh,,Düsseldorf,40591
1481927,Calypto,Ilten Industrie GmbH & Co. KG,Notar Dr. Guido Perau,D,Heinsberg,52525
1482961,Calypto,Iserlohn Estate Bau GmbH,Deutsche Vorsorge Pensions-,D,Detmold,32758
1482963,Calypto,Dorsten Facility KG,Pracownia Motyw Pawel,PL,Ilawa,14-200
1482964,Calypto,Altenberg Recycling AG,Peri GmbH,D,Weißenhorn,89264
1485001,Calypto,Zander Materials Holding GmbH,Herbert Plum,D,Heinsberg,52525
1488133,Calypto,Torf Construction Bau GmbH,PM Gerüstbau GmbH,D,Eschweiler,52249
1488136,Calypto,Xanten Property GmbH,Priosafe GmbH,D,Mettmann,40822
1488137,Calypto,Xanten Real AG,polis Convention GmbH,D,Wuppertal,42103
1488673,Calypto,Xanten Service Holding GmbH,Projectvision Manuel Naharro,D,Stuttgart,70499
1488695,Calypto,Erkelenz Verwaltung Technik GmbH,PK Zaunanlagen & Tortechnik,D,Düren,52353
1488697,Calypto,Hallberg Tech Holding GmbH,PlanRadar GmbH,AT,Wien,1010
1488701,Calypto,Wegberg Zentrum Bau GmbH,PLANFRED GmbH,AT,Wien,1150
1491843,Calypto,Kreis Real AG,Dariusz Pawlowski,D,Würselen,52146
1492097,Calypto,Merker Umwelt Verwaltungs GmbH,Patzkies Transport GmbH,,Dortmund,44143
1492972,Calypto,Reuter Tech Service GmbH,PSP-Prof. Sedlacek und Partner,D,Aachen,52064
1495406,Calypto,Bremer Immobilien OHG,publica.SOLUTIONS KG,,Mudersbach,57555
1495407,Calypto,Erkelenz Park GmbH & Co. KG,Parthos Deutschland GmbH,D,Mönchengladbach,41179
1495408,Calypto,Hamm Consulting GmbH & Co. KG,Perfekta Lift GmbH,,Korschenbroich,41352
1508386,Calypto,Cramer Solutions Bau GmbH,Schibbe,D,Hückelhoven,41836
1519773,Calypto,Dachstein Energy Bau GmbH,Elektro Stolz,D,Heinsberg,52525
1519775,Calypto,Emden Capital OHG,Steguweit Gebäudereinigung,D,Alsdorf,52477
1519793,Calypto,Kreis Werk Technik GmbH,Gärtnerei Stahl GbR,,Geilenkirchen,52511
1519794,Calypto,Hückelhoven Haus Holding GmbH,Baucentrum STEWES,DE,Dinslaken,46539
1520242,Calypto,Zehm Solutions GbR,Holzbau Stassny GmbH,D,Heinsberg,52525
1520264,Calypto,Grund Werk Service GmbH,Strauch Brandschutz GmbH,D,Wassenberg,41849
1520270,Calypto,Sohl Immobilien GbR,Heinrich Strunz GmbH,D,Rehau,95111
1521864,Calypto,Fröndenberg Invest OHG,Stadtwerke Dinslaken GmbH,D,Dinslaken,46537
1526488,Calypto,Kreis Umwelt SE,Eduard Targoszyk GmbH,D,Hückelhoven,41836
1543421,Calypto,Dorsten Bau Technik GmbH,TELBA AG,D,Duisburg,47167
1543422,Calypto,Cramer Capital SE,Deutsche Telekom AG,D,Aachen,52070
1543424,Calypto,Eder Recycling SE,Teckentrup GmbH & Co. KG,D,Verl,33415
1543425,Calypto,Emden Engineering Verwaltungs GmbH,Markus Thora,D,Heinsberg,52525
1608512,Calypto,Langer Materials SE,EP-PUR Bodenbeschichtung,D,Detmold,32760
1619778,Calypto,Pfahl Immobilien SE,Wilhelm Adams,D,Stolberg,52223
1619783,Calypto,Olpe Industrie AG,Andryk Logistik GmbH,D,Brühl,50321
1629510,Calypto,Eder Dienst Service GmbH,Asantis KFZ-Service,D,Heinsberg,52525
1629514,Calypto,Pfahl Recycling AG,Altes Brauhaus Restaurant,D,Heinsberg,52525
1631366,Calypto,Ammer Werk Verwaltungs GmbH,Akustik-Bau Ruzicic GmbH,D,Eschweiler,52249
1631367,Calypto,Cramer Umwelt KG,AVS GmbH,D,Eschweiler,52249
1632009,Calypto,Pfahl System Technik GmbH,A-Z Baugeräte GmbH & Co. KG,D,Mönchengladbach,41238
1638472,Calypto,Ufer Green Holding GmbH,ABSE Stys GmbH,,Dortmund,44339
1638480,Calypto,Emden Werk Bau GmbH,Ailinger + Dreher GmbH,D,Wittlingen,79599
1639973,Calypto,Ochsner Haus Holding GmbH,Arge Aachen Arkaden,D,Heinsberg,52525
1639987,Calypto,Grund Capital Verwaltungs GmbH,Elektro Albrecht GmbH,,Oberhausen,46149
1641196,Calypto,Geilenkirchen Holding Bau GmbH,Appartements Am Kleeblatt,D,Wuppertal,42119
1641442,Calypto,Velde Facility SE,Arge K 37n Kaarst,DE,Heinsberg,52525
1654212,Calypto,Sander Green SE,A&P Bodenmanagement GmbH,D,Essen,45356
1654227,Calypto,Dreher Energy GmbH & Co. KG,3A Wassertechnik,D,Augsburg,86153
1654228,Calypto,Düren Verwaltung Service GmbH,Aquaservice GmbH,D,Wassenberg,41849
1654229,Calypto,Torf Holding GmbH,Alfahosting GmbH,,Halle,6112
1654651,Calypto,Keller Management KG,Alsters GmbH,D,Straelen,47638
1655052,Calypto,Thalberg Energy OHG,Erol Ates,DE,Herten,45699
1655053,Calypto,Kreis Real GmbH,Arivo Parking Solutions GmbH,AT,Graz,8020
1658245,Calypto,Zehm Property OHG,Thomas und Curt Brauns,D,Frechen,50226
1658254,Calypto,Sander Engineering Technik GmbH,Braumann Tiefbau GmbH,D,Wilsdruff,1723
1658256,Calypto,Wald Haus SE,BRR-Baumaschinen,D,Herne,44625
1659936,Calypto,Langer Construction OHG,Beam-plus,D,Edderitz,6388
1660085,Calypto,Castrop Materials SE,BHA,D,Erkelenz,41812
17000023,Calypto,Hückelhoven Werk SE,Josef Brüntrup GmbH & Co. KG,,Wuppertal,42283
17000033,Calypto,Wenger Dienst OHG,Elektro J. Beckers GmbH,D,Alsdorf,52477
17000034,Calypto,Mauer Partner SE,Bott Installations GmbH,,Schwalmtal,41366
17000037,Calypto,Jäger Construction Bau GmbH,BRZ Deutschland GmbH,D,Nürnberg,90425
17000076,Calypto,Flur Construction GbR,Bauer Spezialtiefbau GmbH,D,Schrobenhausen,86529
17000077,Calypto,Ebert Invest Verwaltungs GmbH,Bildungszentren des,D,Krefeld,47809
17000164,Calypto,Xaver Park SE,Camfil Ing.Büro,D,Dortmund,44267
17000167,Calypto,Torf Materials Bau GmbH,CWS Hygiene Deutschland,D,Dreieich,63303
17000168,Calypto,Hammel Logistik Bau GmbH,CAM Handels- und,D,Düsseldorf,40229
17000169,Calypto,Boden Bau Technik GmbH,CNH Industrial Sales &,D,Unna,59423
17000174,Calypto,Wenger Tech Holding GmbH,Controlware GmbH,D,Dietzenbach,63128
17000176,Calypto,Troisdorf Dienst Holding GmbH,C-SERVE GmbH,D,Köln,50827
17000177,Calypto,Falkenau Green KG,City 6000 - Dirk Zaunbrecher,D,Heinsberg,52525
17000180,Calypto,Jäger Concept GbR,Co-Create GmbH,D,Flensburg,24941
17000182,Calypto,Dreher Consulting GbR,Connect2Mobile GmbH,D,Stadtlohn,48703
17000183,Calypto,Imfeld Concept Bau GmbH,Comdatek GmbH,D,Hückelhoven,41836
17000186,Calypto,Aachen Construction OHG,Cichon + Trautmann GmbH,D,Mönchengladbach,41069
17000188,Calypto,Velde Zentrum AG,Canon Deutschland GmbH,D,Krefeld,47807
17000189,Calypto,Hamm Haus GmbH & Co. KG,Coffeefair GmbH,D,Eutin,23701
17000201,Calypto,Velde System Verwaltungs GmbH,Creativ Werbemittel GmbH,D,Bielefeld,33605
18,Calypto,Zander Solutions Bau GmbH,Prümer Str. 46,D,Losheim,53940
2100106,Calypto,Troisdorf Construction AG,Gemeinde Lohmen,D,Lohmen,1847
2100110,Calypto,Düren Solutions KG,Landeshauptstadt Dresden,,Dresden,1069
2100118,Calypto,Thalberg Bau Verwaltungs GmbH,Mineral Baustoff GmbH,D,Hartmannsdorf,9232
2100119,Calypto,Heinsberg Holding AG,Ingenieurprojekt Müller,D,Dresden,1129
2100120,Calypto,Velde Engineering GmbH & Co. KG,MERE CZ s.r.o.,CZ,CZ 39002 Tabor,39002
2100320,Calypto,Paderborn Construction OHG,Marias Inn,,Garching,85748
2100321,Calypto,Kreis System GbR,Meisterdach- und Fassadenbau,DE,Großharthau,1909
2100331,Calypto,Hamm Concept Verwaltungs GmbH,Nordhessische Basalt-Union Gmb,D,Kassel,34117
2100332,Calypto,Neuss Industrie Service GmbH,Nagel Mietservice GmbH,D,Ulm,89079
2100333,Calypto,Iserlohn Estate Holding GmbH,Nostitz und Partner,D,Großpostwitz / OT Ebendörfel,2692
2100907,Calypto,Grund Engineering Technik GmbH,Niederschles.Kieswerke,D,Teicha,2956
2100908,Calypto,Paderborn Real Bau GmbH,Dipl. Ing. Richard Nebe,D,Heinsberg,52525
2100911,Calypto,Hammel Tech OHG,"Heiko Niemsch, Transport- &",D,Pirna,1796
2100912,Calypto,Gelsen Facility OHG,Nippon Gases Deutschland,D,Düsseldorf,40476
2100915,Calypto,Grund Haus Holding GmbH,Nadler + Söffker GmbH,,Barleben,39179
2101005,Calypto,Kreis Gruppe OHG,Vermessungsbüro Pippig,D,Freital OT Pesterwitz,1705
2101006,Calypto,Fröndenberg Werk GmbH & Co. KG,Ingenieurbüro Daniel Pilz,,Ebersbach-Neugersdorf,2730
2101011,Calypto,Siegen Zentrum GmbH,RAVI Bau- und Miegeräte GmbH,,Großröhrsdorf,1900
2201004,Calypto,Cramer Plan Bau GmbH,Franz Rottner bi-foam,D,Oranienbaum-Wörlitz,6785
2201005,Calypto,Langer Umwelt GbR,Jörg Riehmer - Reinigungs- und,D,Bad Gottleuba OT Berggießhübel,1816
2201006,Calypto,Ammer Capital KG,Rohrleitungsbau Ostsachsen,D,Hähnichen,2923
2201007,Calypto,Imfeld Consulting Verwaltungs GmbH,Fuhrunternehmen Georg Reiske,,Lampertswalde/OT Brockwitz,1561
2201008,Calypto,Ilten Invest GmbH & Co. KG,Horst Roch - Baustoffe und Transporte,DE,Neustadt,1844
2201009,Calypto,Jülich Real Bau GmbH,Reifen- u. Autoservice Roespel,D,Kesselsdorf,1723
2201010,Calypto,Hückelhoven System GmbH,DDV Bautzen GmbH,D,Bautzen,2625
2211047,Calypto,Düren Construction Technik GmbH,Seibel Spielplatzgeräte gGmbH,,Hinterweidenthal,66999
2211048,Calypto,Ochsner System OHG,SITECH Deutschland GmbH,D,Bensheim,64625
2211049,Calypto,Nordmann Capital GmbH,SoftExpress GmbH,D,Greimerath,54533
2211050,Calypto,Rheine Materials GbR,SES Aus- und Fortbildung e.K.,DE,Volsemenhusen,25693
2211051,Calypto,Imfeld Green Bau GmbH,eVergabe GmbH,,Dresden,1067
2211052,Calypto,Hückelhoven Invest AG,SPL Powerlines Germany GmbH,,Langenhagen,30851
2211053,Calypto,Viersen Gruppe GbR,Slickers GmbH,D,Wilsdruff,1723
2211071,Calypto,Emden Park GbR,Maler Schreier GmbH,D,Großröhrsdorf,1900
2212507,Calypto,Wald Werk Technik GmbH,Taxibetrieb Schreier,D,Pulsnitz,1896
2212705,Calypto,Altenberg Industrie Technik GmbH,Reifen Schulz,D,Schkeuditz,4435
2213804,Calypto,Thalberg Bau Verwaltungs GmbH,Schützenhof Leipzig GmbH,,Leipzig,4179
2213805,Calypto,Pfahl Logistik OHG,Thomas Schadel Mineralölhandel,D,Riesa,1591
2214213,Calypto,Castrop Invest Service GmbH,Dipl.-Ing. (FH) T. Schrimpf,D,Görlitz,2827
2214602,Calypto,Ochsner Service OHG,Edelstahlverarbeitung Schmitt,,Taubenheim / Spree,2689
2215705,Calypto,Quast Resources GmbH & Co. KG,TÜV Süd Akademie GmbH,D,München,80339
2215706,Calypto,Bergmann Logistik Bau GmbH,MT Baumservice Maik Teuber,D,Ohorn,1896
2216002,Calypto,Flur Dienst Holding GmbH,Thomas Jarsumbek,,Fellbach,70736
2216003,Calypto,Zülpich Smart GmbH & Co. KG,Trinitz Bauwerksanierung GmbH,,Dresden,1109
2216013,Calypto,Gelsen Dienst Bau GmbH,Bauelementehandel W. Uhl,DE,Ruhland,1945
2216022,Calypto,Torf Recycling Bau GmbH,Frommater,D,Erdmannshain,4683
2216023,Calypto,Reuter Facility Verwaltungs GmbH,TKS Steffen Haufe,D,Pulsnitz,1896
2216028,Calypto,Lemgo Recycling GbR,Hans Wendel GmbH & Co. KG,D,Dresden,1067
2217713,Calypto,Ochsner Resources GbR,Yara Industrial GmbH,D,Bad Hönningen,53557
2225001,Calypto,Viersen Engineering Service GmbH,WSM Walter Solbach,DE,Waldbröl,51545
240000,Calypto,Wesel Park Holding GmbH,,,,
240001,Calypto,Customer 240001,,,,
240002,Calypto,Wegberg Zentrum OHG,Höherweg 100,D,Düsseldorf,40233
240003,Calypto,Olfen Haus Bau GmbH,Adalbertsteinweg 59,D,Aachen,52070
240004,Calypto,Langer Verwaltung SE,Uferstraße 14,D,Eschweiler,52249
240005,Calypto,Altenberg Partner KG,Wittener Straße 45,D,Bochum,44701
240006,Calypto,Grund Real GmbH,Stockemer Landstraße 17-19,D,Stolberg,52223
240007,Calypto,Hamm Wirtschaft Verwaltungs GmbH,Industriestraße 50,D,Heinsberg,52525
240008,Calypto,Viersen Verwaltung GmbH,Albert-Servais-Allee 50,D,Aachen,52070
240009,Calypto,Olpe Invest KG,Langenbroicher Str. 7,D,Heinsberg-Waldenrath,52525
240011,Calypto,Olpe Invest KG,Biesenerweg 53,D,Selfkant-Höngen,52538
240013,Calypto,Vogt Plan SE,Hauptstraße 35,D,Roetgen,52159
240014,Calypto,Castrop Concept SE,Industriestraße 50,D,Heinsberg,52525
240015,Calypto,Altenberg System AG,Industriestraße 50,D,Heinsberg,52525
240016,Calypto,Customer 240016,,,,
240017,Calypto,Sander Facility GmbH,Lambert-Schlun-Weg 5,D,Gangelt,52538
240018,Calypto,Olpe Werk SE,Karl-Hohmann-Straße 15 - 17,D,Düsseldorf,40599
240020,Calypto,Bremer Umwelt Bau GmbH,Industriestraße 50,D,Heinsberg,52525
240021,Calypto,Junker Energy AG,Industriestraße 50,,Heinsberg,52525
240022,Calypto,Rheine Partner KG,Hasenbuschstr. 46,DE,Übach-Palenberg,52531
240023,Calypto,Hallberg Immobilien GmbH,Katzbergstraße 5,,Langenfeld,40764
240024,Calypto,Geilenkirchen Industrie Bau GmbH,Linde 171-175,,Remscheid,42899
240025,Calypto,Eder Dienst Service GmbH,Boos-Fremery-Straße 62,D,Heinsberg,52525
240026,Calypto,Emden Estate OHG,Siemensstraße 7,DE,Heinsberg,52525
240027,Calypto,Ammer Concept OHG,Kierster Straße 50a,D,Meerbusch,40668
240028,Calypto,Gelsen Facility GmbH & Co. KG,Hasenbuschstraße 46,DE,Übach-Palenberg,52531
240029,Calypto,Zehm Management GmbH & Co. KG,Boos-Fremery-Str. 142,D,Heinsberg,52525
240030,Calypto,Cramer Dienst GmbH,Alfred-Nobel-Straße 57,,Grevenbroich,41515
240031,Calypto,Arnsberg Park AG,Vorster Str. 3-9,D,Viersen,41748
240032,Calypto,Moers Consulting SE,Hasenbuschstraße 46,DE,Übach-Palenberg,52531
240033,Calypto,Falkenau Solutions Service GmbH,Vorster Str. 3-9,D,Viersen,41748
240034,Calypto,Olpe Real GmbH,Industriestraße 50,D,Heinsberg,52525
240035,Calypto,Imfeld Dienst OHG,Forster Weg 40,,Wassenberg,41849
240036,Calypto,Wald Smart Service GmbH,Industriestraße 50,DE,Heinsberg,52525
240037,Calypto,Ufer Park GmbH & Co. KG,Mausegatt 39,,Duisburg,47228
240038,Calypto,Ufer Property Technik GmbH,Hasenbuschstraße 46,DE,Übach-Palenberg,52531
240039,Calypto,Bergmann Holding Bau GmbH,Hammer 1,D,Morsbach,51597
240040,Calypto,Junker Holding Service GmbH,Am Pförtchen 15,D,Heinsberg,52525
240041,Calypto,Pfahl Dienst AG,Palandstraße 44,,Hückelhoven,41836
240042,Calypto,Merker Industrie GmbH,Wockerather Weg 20,,Erkelenz,41812
240043,Calypto,Langer Energy SE,Industriestraße 50,DE,Heinsberg,52525
240044,Calypto,Rheine Umwelt Service GmbH,Burgstraße 37,,Mülheim,45476
240045,Calypto,Imfeld Smart AG,Marcel-Breuer-Straße 12,,München,80807
240046,Calypto,Wenger Tech GmbH,Industriestraße 50,DE,Heinsberg,52525
240047,Calypto,Lemgo System Technik GmbH,Giesenheide 20,,Hilden,40724
240048,Calypto,Siegen Holding OHG,,,,
240068,Calypto,Zander Verwaltung Verwaltungs GmbH,Ronsdorfer Straße 94,D,Düsseldorf,40233
240069,Calypto,Neuss Park Technik GmbH,Gierlichsstraße 28,D,Troisdorf,53840
240072,Calypto,Jülich Holding Verwaltungs GmbH,Dackweilerhof 1,D,Titz,52445
240074,Calypto,Unna Materials OHG,Borsigstraße 6-8,D,Ratingen,40880
240075,Calypto,Olfen Recycling Holding GmbH,Lindenstraße 91,D,Heinsberg,52525
240076,Calypto,Viersen Concept SE,Marcel-Breuer-Str. 12,,München,80807
2401106,Calypto,Ochsner Dienst Service GmbH,Heinz Berger Bausanierung und,D,Flieth-Stegelitz,17268
2401108,Calypto,Eder Solutions Technik GmbH,AnalyTech GmbH,D,Braunsbedra,6242
2401118,Calypto,Keller Estate GmbH,E.A.D. Maik Böhme,D,Dippoldiswalde,1744
240156,Calypto,Junker Wirtschaft Holding GmbH,Hasenbuschstr. 46,D,Übach-Palenberg,52531
240158,Calypto,Ebert Bau GmbH,Stolbergerstraße 123,D,Eschweiler,52249
240160,Calypto,Customer 240160,,,,
240200,Calypto,Customer 240200,,,,
240201,Calypto,Neuss Facility GmbH,Völlesbruchstr. 20,D,Simmerath,52152
240202,Calypto,Lemgo Bau GmbH,Elsumer Weg 14 a,D,Wassenberg,41849
240203,Calypto,Keller Holding SE,Kirchstraße 12 - 14,D,Moers,47441
240204,Calypto,Regen Smart Service GmbH,Lothforster Straße 36 - 40,D,Wassenberg,41849
240205,Calypto,Neuer Real GmbH & Co. KG,Hellstr. 25,D,Heinsberg,52525
240206,Calypto,Mauer Umwelt GmbH & Co. KG,Schillerstraße 3 a,D,Hückelhoven,41836
240207,Calypto,Regen Estate Service GmbH,An der Eiche 6,D,Heinsberg,52525
240208,Calypto,Altenberg Tech Verwaltungs GmbH,Buscherheide 46,D,Gangelt,52538
240209,Calypto,Keller Concept OHG,Sandstraße 14,D,Wassenberg,41849
240210,Calypto,Langer Haus SE,Hellstraße 34,D,Heinsberg,52525
240211,Calypto,Customer 240211,,,,
240214,Calypto,Customer 240214,,,,
240215,Calypto,Customer 240215,,,,
240218,Calypto,Heinsberg Industrie Bau GmbH,Gutenbergstraße 28,D,Geilenkirchen,52511
240219,Calypto,Quast Management SE,Aachener Straße 33 a,D,Heinsberg-Waldenrath,52525
240221,Calypto,Viersen Management Bau GmbH,Frankenring 100,D,Erkelenz,41812
240222,Calypto,Cramer Materials OHG,Mariastraße 2,D,Baesweiler,52499
240223,Calypto,Emden Solutions Holding GmbH,Im Gansbruch 27,D,Linnich,52441
240224,Calypto,Dreher Management SE,Elsumer Weg 24,D,Wassenberg-Birgelen,41849
240225,Calypto,Ilten Logistik GmbH & Co. KG,Hellstraße 34,D,Heinsberg-Waldenrath,52525
240226,Calypto,Wald Energy SE,Cockerillstr. 149,D,Stolberg,52222
240227,Calypto,Hallberg Engineering Holding GmbH,Albert-Jansen-Str. 6,D,Geilenkirchen,52511
240228,Calypto,Lemgo Resources Bau GmbH,Brühlstraße 19,D,Wassenberg,41849
240229,Calypto,Olpe Materials AG,Alfred-Nobel-Straße 51,D,Grevenbroich,41515
